,euclidean_distance,hdf5_idx
17561,288.08,10661
17562,288.06,11094
17563,288.05,11993
17564,288.01,9859
17565,287.99,11466
17566,287.97,14210
17567,287.94,12943
17568,287.92,10377
17569,287.91,14284
17570,287.89,6889
17571,287.86,8878
17572,287.84,3162
17573,287.82,6456
17574,287.81,5448
17575,287.79,11469
17576,287.76,18041
17577,287.73,2685
17578,287.7,7899
17579,287.7,14756
17580,287.69,1794
17581,287.64,17518
17582,287.63,9316
17583,287.62,13635
17584,287.61,5102
17585,287.58,13214
17586,287.57,917
17587,287.56,6448
17588,287.51,13709
17589,287.49,1695
17590,287.48,18304
17591,287.41,5826
17592,287.41,17731
17593,287.4,11357
17594,287.38,1644
17595,287.37,14745
17596,287.36,16386
17597,287.35,9219
17598,287.35,18233
17599,287.35,18520
17600,287.35,18925
17601,287.34,11154
17602,287.34,17125
17603,287.32,14398
17604,287.3,11238
17605,287.28,2157
17606,287.26,15783
17607,287.21,12327
17608,287.21,18879
17609,287.14,12719
17610,287.1,1407
17611,287.07,7708
17612,287.05,10314
17613,287.02,3918
17614,287.01,14501
17615,286.98,15418
17616,286.97,16839
17617,286.96,5198
17618,286.96,6245
17619,286.96,7720
17620,286.94,7599
17621,286.93,7013
17622,286.91,12153
17623,286.89,9935
17624,286.88,6593
17625,286.88,16668
17626,286.86,6500
17627,286.79,16393
17628,286.78,6090
17629,286.78,7212
17630,286.78,9951
17631,286.78,11126
17632,286.77,1620
17633,286.73,1976
17634,286.73,9946
17635,286.72,1447
17636,286.71,7090
17637,286.71,18363
17638,286.7,3325
17639,286.68,5965
17640,286.67,13813
17641,286.63,3090
17642,286.62,4082
17643,286.59,4673
17644,286.59,18439
17645,286.58,12273
17646,286.43,5580
17647,286.36,4496
17648,286.36,7801
17649,286.36,9392
17650,286.35,10909
17651,286.33,6424
17652,286.33,16078
17653,286.32,7005
17654,286.31,17474
17655,286.3,13258
17656,286.26,3460
17657,286.24,18186
17658,286.21,3322
17659,286.21,9890
17660,286.2,7017
17661,286.19,2697
17662,286.19,18735
17663,286.18,4744
17664,286.13,13299
17665,286.12,4772
17666,286.12,15252
17667,286.09,10212
17668,286.09,14187
17669,286.08,35
17670,286.08,1193
17671,286.06,15827
17672,286.03,15750
17673,285.98,10515
17674,285.97,5444
17675,285.95,2239
17676,285.94,1821
17677,285.94,7517
17678,285.85,14423
17679,285.84,17873
17680,285.81,12319
17681,285.78,687
17682,285.78,14983
17683,285.74,1952
17684,285.73,4806
17685,285.7,1497
17686,285.7,4285
17687,285.7,10844
17688,285.7,13455
17689,285.69,1178
17690,285.67,18946
17691,285.65,8362
17692,285.62,5564
17693,285.61,12685
17694,285.6,824
17695,285.59,14059
17696,285.55,17760
17697,285.52,7151
17698,285.51,14769
17699,285.46,1596
17700,285.45,16800
17701,285.44,14512
17702,285.43,8720
17703,285.42,4090
17704,285.32,9273
17705,285.31,2816
17706,285.3,2293
17707,285.18,18887
17708,285.17,5297
17709,285.16,17947
17710,285.12,8980
17711,285.09,18928
17712,285.06,997
17713,285.04,3365
17714,285.03,13846
17715,285.02,8953
17716,285.0,18503
17717,284.96,12895
17718,284.94,9708
17719,284.94,12291
17720,284.94,13251
17721,284.91,5396
17722,284.91,11977
17723,284.91,12961
17724,284.9,6756
17725,284.89,10148
17726,284.88,17086
17727,284.87,4461
17728,284.85,12001
17729,284.85,14097
17730,284.84,2686
17731,284.67,10768
17732,284.64,1661
17733,284.6,10735
17734,284.56,1856
17735,284.56,8551
17736,284.52,4264
17737,284.5,6416
17738,284.5,15956
17739,284.49,10777
17740,284.46,3403
17741,284.46,13869
17742,284.45,2282
17743,284.43,14892
17744,284.4,16501
17745,284.34,6091
17746,284.32,2580
17747,284.31,6984
17748,284.23,105
17749,284.15,16661
17750,284.14,2993
17751,284.13,2338
17752,284.13,11196
17753,284.1,15725
17754,284.04,12559
17755,284.0,14557
17756,283.98,13110
17757,283.97,16836
17758,283.93,15273
17759,283.92,12412
17760,283.91,9687
17761,283.88,458
17762,283.88,2629
17763,283.82,14063
17764,283.79,1757
17765,283.79,9941
17766,283.78,6141
17767,283.77,8321
17768,283.77,13658
17769,283.75,8573
17770,283.69,272
17771,283.6,1906
17772,283.57,3531
17773,283.55,12055
17774,283.52,4669
17775,283.51,3100
17776,283.47,17305
17777,283.42,13283
17778,283.41,17074
17779,283.37,833
17780,283.33,8581
17781,283.3,13931
17782,283.2,10507
17783,283.2,18874
17784,283.16,12668
17785,283.15,10080
17786,283.13,15457
17787,283.11,15833
17788,283.09,15417
17789,283.04,18319
17790,283.0,5518
17791,282.99,15057
17792,282.96,9524
17793,282.94,11553
17794,282.93,2113
17795,282.9,2319
17796,282.9,6378
17797,282.89,2269
17798,282.86,7554
17799,282.79,2890
17800,282.64,14087
17801,282.61,4668
17802,282.6,2335
17803,282.53,2146
17804,282.52,18856
17805,282.48,3340
17806,282.48,7990
17807,282.46,5547
17808,282.46,12508
17809,282.45,9033
17810,282.43,5253
17811,282.43,10493
17812,282.43,14341
17813,282.42,16213
17814,282.41,7897
17815,282.38,1283
17816,282.36,18059
17817,282.35,12013
17818,282.29,13346
17819,282.29,15192
17820,282.28,10947
17821,282.26,17069
17822,282.24,6370
17823,282.24,8431
17824,282.21,13094
17825,282.21,15183
17826,282.16,9759
17827,282.16,13222
17828,282.11,8849
17829,282.06,8145
17830,282.06,18066
17831,282.05,4548
17832,282.03,14464
17833,282.02,13630
17834,282.01,17054
17835,281.97,6213
17836,281.94,4096
17837,281.94,8043
17838,281.93,8233
17839,281.9,5993
17840,281.86,5279
17841,281.81,646
17842,281.8,6229
17843,281.78,2637
17844,281.78,11429
17845,281.75,5687
17846,281.73,10049
17847,281.73,14873
17848,281.71,2203
17849,281.71,14984
17850,281.69,7529
17851,281.68,10824
17852,281.68,18337
17853,281.67,1878
17854,281.65,18881
17855,281.64,2888
17856,281.64,14246
17857,281.62,16033
17858,281.6,2091
17859,281.6,17691
17860,281.59,5281
17861,281.58,14289
17862,281.51,1060
17863,281.48,3366
17864,281.48,12190
17865,281.48,14365
17866,281.46,14679
17867,281.44,8588
17868,281.43,4393
17869,281.29,18834
17870,281.28,14654
17871,281.25,3622
17872,281.21,2689
17873,281.19,16014
17874,281.16,14816
17875,281.16,15880
17876,281.14,13316
17877,281.13,15138
17878,281.04,14279
17879,280.96,6246
17880,280.94,3898
17881,280.92,2529
17882,280.84,7355
17883,280.81,12827
17884,280.8,8782
17885,280.76,4486
17886,280.7,8401
17887,280.69,4664
17888,280.68,17595
17889,280.62,10719
17890,280.61,3482
17891,280.58,15762
17892,280.55,7824
17893,280.55,13689
17894,280.51,14839
17895,280.48,1015
17896,280.48,5871
17897,280.44,4735
17898,280.37,4746
17899,280.34,3430
17900,280.34,16880
17901,280.33,7963
17902,280.32,2661
17903,280.28,1487
17904,280.26,7840
17905,280.25,12894
17906,280.23,6921
17907,280.22,1854
17908,280.16,9201
17909,280.15,9962
17910,280.07,18744
17911,279.98,17670
17912,279.94,485
17913,279.92,12365
17914,279.91,14410
17915,279.87,1473
17916,279.87,15348
17917,279.86,11470
17918,279.84,15879
17919,279.76,5717
17920,279.76,15689
17921,279.72,13695
17922,279.71,548
17923,279.69,10318
17924,279.68,18494
17925,279.67,18068
17926,279.64,615
17927,279.64,16211
17928,279.63,11912
17929,279.61,393
17930,279.61,8103
17931,279.56,10906
17932,279.55,3886
17933,279.54,17145
17934,279.51,1740
17935,279.51,5141
17936,279.47,6302
17937,279.46,16139
17938,279.43,2392
17939,279.41,1025
17940,279.37,9909
17941,279.35,10154
17942,279.32,14378
17943,279.28,10542
17944,279.27,10349
17945,279.25,2326
17946,279.22,10504
17947,279.21,4045
17948,279.13,7549
17949,279.13,11380
17950,279.12,3584
17951,279.11,8751
17952,279.09,5140
17953,279.09,5465
17954,279.06,18719
17955,279.04,9098
17956,278.99,10412
17957,278.96,5753
17958,278.95,10423
17959,278.84,9366
17960,278.82,16338
17961,278.81,6291
17962,278.81,9160
17963,278.79,12336
17964,278.75,16918
17965,278.73,4230
17966,278.69,8457
17967,278.64,17475
17968,278.6,8594
17969,278.52,16222
17970,278.48,15951
17971,278.45,538
17972,278.45,17673
17973,278.41,15092
17974,278.4,5706
17975,278.37,15643
17976,278.35,16861
17977,278.34,6384
17978,278.28,3702
17979,278.26,3976
17980,278.25,329
17981,278.24,15607
17982,278.23,17566
17983,278.21,17265
17984,278.19,3859
17985,278.19,18291
17986,278.15,13741
17987,278.06,8559
17988,278.01,15156
17989,277.99,8470
17990,277.91,14782
17991,277.77,6459
17992,277.77,11783
17993,277.76,11090
17994,277.75,2960
17995,277.73,16726
17996,277.7,174
17997,277.7,8465
17998,277.69,16231
17999,277.67,2385
18000,277.66,6460
18001,277.58,2944
18002,277.53,14374
18003,277.46,11677
18004,277.45,12722
18005,277.43,13517
18006,277.42,550
18007,277.42,7264
18008,277.4,2221
18009,277.37,6403
18010,277.28,8530
18011,277.27,15796
18012,277.26,15959
18013,277.25,114
18014,277.24,16870
18015,277.23,12856
18016,277.22,8933
18017,277.22,15989
18018,277.1,4626
18019,277.08,14953
18020,277.03,10608
18021,276.97,5610
18022,276.95,4493
18023,276.94,16281
18024,276.83,10596
18025,276.82,15044
18026,276.78,792
18027,276.72,5866
18028,276.7,10723
18029,276.7,15028
18030,276.65,16968
18031,276.61,18903
18032,276.56,17648
18033,276.47,7621
18034,276.37,5295
18035,276.36,2342
18036,276.24,1755
18037,276.22,988
18038,276.12,17264
18039,276.03,10002
18040,276.03,10672
18041,276.02,10703
18042,276.01,519
18043,275.95,6419
18044,275.95,17409
18045,275.95,18286
18046,275.93,9514
18047,275.9,6355
18048,275.89,13627
18049,275.84,10420
18050,275.73,302
18051,275.72,16224
18052,275.63,11603
18053,275.57,7357
18054,275.56,16473
18055,275.55,5735
18056,275.5,8652
18057,275.44,5831
18058,275.36,8504
18059,275.33,9517
18060,275.2,14986
18061,275.18,8256
18062,275.15,14439
18063,275.13,22
18064,275.1,1434
18065,275.05,14618
18066,275.03,10902
18067,274.96,13164
18068,274.94,14722
18069,274.88,2128
18070,274.82,2108
18071,274.77,16766
18072,274.76,9580
18073,274.73,7251
18074,274.69,17570
18075,274.66,7642
18076,274.65,8367
18077,274.55,9470
18078,274.5,16674
18079,274.34,6981
18080,274.31,2010
18081,274.28,16730
18082,274.27,7866
18083,274.24,14058
18084,274.22,2949
18085,274.19,14329
18086,274.09,1020
18087,274.08,4569
18088,274.07,11669
18089,274.0,9028
18090,273.98,10706
18091,273.97,8792
18092,273.96,7228
18093,273.96,12408
18094,273.87,10953
18095,273.84,16532
18096,273.79,16957
18097,273.75,14543
18098,273.7,12009
18099,273.65,5046
18100,273.63,8020
18101,273.61,12968
18102,273.57,15697
18103,273.53,7666
18104,273.48,837
18105,273.46,5309
18106,273.44,15552
18107,273.43,1474
18108,273.33,17827
18109,273.3,15639
18110,273.2,18456
18111,273.14,11405
18112,273.13,10660
18113,273.13,18126
18114,273.1,3761
18115,273.07,7712
18116,273.05,17846
18117,273.0,15078
18118,272.98,4910
18119,272.95,7202
18120,272.89,13872
18121,272.88,6282
18122,272.88,15861
18123,272.86,11952
18124,272.82,5333
18125,272.76,18535
18126,272.75,11313
18127,272.74,18335
18128,272.73,1537
18129,272.73,6839
18130,272.73,9274
18131,272.71,9403
18132,272.66,11895
18133,272.62,4565
18134,272.62,14801
18135,272.61,5896
18136,272.59,3882
18137,272.54,9217
18138,272.53,766
18139,272.41,4757
18140,272.36,4812
18141,272.33,6400
18142,272.32,573
18143,272.27,18103
18144,272.25,5912
18145,272.25,11946
18146,272.24,2237
18147,272.24,8643
18148,272.23,14564
18149,272.19,2774
18150,272.17,17314
18151,272.16,14426
18152,272.13,1179
18153,272.11,16850
18154,272.1,17292
18155,271.9,13845
18156,271.88,11248
18157,271.8,6602
18158,271.78,9542
18159,271.74,5842
18160,271.62,9705
18161,271.6,11049
18162,271.59,18703
18163,271.55,8105
18164,271.54,17943
18165,271.46,3829
18166,271.41,4878
18167,271.37,10137
18168,271.24,16658
18169,271.21,8451
18170,271.12,7201
18171,271.08,14102
18172,271.05,11637
18173,271.05,16047
18174,270.99,7082
18175,270.99,15304
18176,270.94,12501
18177,270.94,18013
18178,270.7,11083
18179,270.63,9474
18180,270.57,6061
18181,270.54,8420
18182,270.5,3492
18183,270.47,2567
18184,270.42,6607
18185,270.37,11548
18186,270.3,15987
18187,270.23,7699
18188,270.2,441
18189,270.19,9804
18190,270.18,7223
18191,270.11,15732
18192,270.09,3546
18193,270.07,6233
18194,270.0,878
18195,269.93,4185
18196,269.93,16186
18197,269.85,16659
18198,269.76,11332
18199,269.76,14072
18200,269.71,10242
18201,269.69,2519
18202,269.59,18110
18203,269.58,999
18204,269.56,10797
18205,269.56,11884
18206,269.52,2246
18207,269.52,3296
18208,269.45,7391
18209,269.3,12111
18210,269.26,4439
18211,269.25,3183
18212,269.23,15371
18213,269.23,17948
18214,269.21,5227
18215,269.18,8441
18216,269.16,18666
18217,269.15,3816
18218,269.04,16254
18219,268.93,4847
18220,268.89,4173
18221,268.86,3706
18222,268.8,9728
18223,268.77,18019
18224,268.76,1754
18225,268.71,1027
18226,268.6,4454
18227,268.59,5733
18228,268.51,3008
18229,268.51,3828
18230,268.51,17523
18231,268.46,7626
18232,268.46,17671
18233,268.43,15668
18234,268.39,9516
18235,268.26,14728
18236,268.19,11643
18237,268.15,14713
18238,268.13,11324
18239,268.08,14719
18240,268.02,4006
18241,267.89,15482
18242,267.88,6092
18243,267.85,10382
18244,267.85,14218
18245,267.77,9325
18246,267.73,803
18247,267.73,4915
18248,267.69,10340
18249,267.5,9222
18250,267.41,14073
18251,267.38,11550
18252,267.32,4437
18253,267.29,5366
18254,267.28,7714
18255,267.18,8298
18256,267.15,711
18257,267.13,12732
18258,267.1,16240
18259,267.07,18801
18260,266.74,5939
18261,266.74,15009
18262,266.68,15670
18263,266.6,1999
18264,266.6,14554
18265,266.59,167
18266,266.59,15520
18267,266.54,13508
18268,266.42,2281
18269,266.36,14537
18270,266.35,17257
18271,266.26,10228
18272,266.24,3384
18273,266.21,4573
18274,266.17,8518
18275,266.11,13473
18276,265.99,1056
18277,265.95,7953
18278,265.92,13051
18279,265.87,5572
18280,265.8,1336
18281,265.63,7140
18282,265.61,11245
18283,265.54,503
18284,265.52,10473
18285,265.44,13476
18286,265.39,3315
18287,265.35,4187
18288,265.32,11336
18289,265.31,12216
18290,265.11,2820
18291,265.1,16375
18292,265.01,3687
18293,264.86,221
18294,264.85,17396
18295,264.8,18737
18296,264.7,5674
18297,264.7,13649
18298,264.63,9143
18299,264.58,1929
18300,264.33,8013
18301,264.31,6331
18302,264.31,10447
18303,264.24,10437
18304,264.21,18128
18305,264.09,3386
18306,264.02,1265
18307,264.0,1640
18308,263.95,14308
18309,263.92,8040
18310,263.91,12040
18311,263.91,15294
18312,263.78,2535
18313,263.76,13229
18314,263.68,14359
18315,263.68,14520
18316,263.6,4734
18317,263.55,14596
18318,263.44,12249
18319,263.4,11496
18320,263.33,11115
18321,263.25,3629
18322,263.25,9844
18323,263.18,4272
18324,263.17,5773
18325,263.11,11220
18326,263.09,1093
18327,263.0,15975
18328,262.92,2717
18329,262.89,13546
18330,262.76,12389
18331,262.68,9820
18332,262.56,12208
18333,262.55,7114
18334,262.51,17116
18335,262.45,16534
18336,262.38,7964
18337,262.37,11036
18338,262.31,13816
18339,262.14,4445
18340,262.09,12977
18341,261.96,16936
18342,261.86,11328
18343,261.76,9468
18344,261.7,4408
18345,261.56,4901
18346,261.5,15953
18347,261.49,14887
18348,261.34,16296
18349,261.32,2760
18350,261.28,3981
18351,261.25,694
18352,261.13,17241
18353,261.1,9993
18354,261.1,18650
18355,261.07,4739
18356,260.76,183
18357,260.75,5696
18358,260.71,5532
18359,260.69,871
18360,260.67,15175
18361,260.66,2153
18362,260.58,70
18363,260.51,14196
18364,260.48,14806
18365,260.45,9491
18366,260.3,945
18367,260.24,9702
18368,260.18,4696
18369,260.17,2762
18370,260.05,552
18371,260.03,1650
18372,259.74,16162
18373,259.72,10867
18374,259.66,18451
18375,259.51,17469
18376,259.41,9734
18377,259.4,12817
18378,259.37,2827
18379,259.31,7831
18380,259.3,12250
18381,259.26,9765
18382,259.2,18642
18383,259.13,15693
18384,259.1,7336
18385,259.07,845
18386,259.05,12095
18387,258.95,9498
18388,258.71,5278
18389,258.53,14100
18390,258.46,14184
18391,258.45,14904
18392,258.44,9857
18393,258.41,12803
18394,258.38,1551
18395,258.37,5012
18396,258.33,6184
18397,258.24,4768
18398,258.15,326
18399,258.12,9348
18400,258.11,2122
18401,257.91,212
18402,257.9,479
18403,257.78,2548
18404,257.78,9420
18405,257.78,15147
18406,257.7,1268
18407,257.61,3576
18408,257.43,2414
18409,257.42,17972
18410,257.4,944
18411,257.25,11833
18412,257.19,2233
18413,257.17,10468
18414,257.1,5389
18415,257.09,11116
18416,257.03,18468
18417,256.9,18243
18418,256.68,15049
18419,256.62,1512
18420,256.6,2639
18421,256.56,7314
18422,256.48,6288
18423,256.37,2870
18424,256.26,10276
18425,256.21,8659
18426,256.15,8692
18427,256.04,16373
18428,256.0,18227
18429,255.74,5028
18430,255.58,16002
18431,255.24,6907
18432,255.09,2021
18433,255.08,9294
18434,254.99,16072
18435,254.84,11267
18436,254.83,12603
18437,254.61,4797
18438,254.56,5101
18439,254.29,6950
18440,254.2,13209
18441,254.17,9756
18442,254.04,2358
18443,254.02,9284
18444,253.94,8246
18445,253.64,16508
18446,253.61,8140
18447,253.41,1002
18448,253.41,13648
18449,253.4,12933
18450,253.36,18917
18451,253.29,12938
18452,253.2,4079
18453,253.19,16526
18454,253.03,5599
18455,252.79,10654
18456,252.71,18697
18457,252.65,12979
18458,252.47,16865
18459,252.45,17320
18460,252.41,3309
18461,252.27,6163
18462,252.13,4968
18463,252.09,13337
18464,252.05,2966
18465,251.94,5237
18466,251.77,4320
18467,251.46,6820
18468,251.43,14487
18469,251.28,10005
18470,251.21,9502
18471,251.1,11235
18472,250.97,6165
18473,250.74,10315
18474,250.69,3696
18475,250.56,5302
18476,250.56,18213
18477,250.29,7700
18478,250.19,5021
18479,250.16,12607
18480,250.02,8700
18481,249.27,4310
18482,249.18,2482
18483,249.11,1222
18484,249.09,14513
18485,249.06,6988
18486,248.98,16208
18487,248.93,10046
18488,248.88,13822
18489,248.74,2626
18490,248.61,3862
18491,248.37,5760
18492,247.93,10161
18493,247.82,1572
18494,247.7,16155
18495,247.37,15678
18496,247.34,12693
18497,247.28,18485
18498,247.11,13838
18499,246.96,7695
18500,246.89,5981
18501,246.89,8501
18502,246.82,15399
18503,246.35,7691
18504,246.22,12431
18505,246.11,1
18506,245.99,15973
18507,245.75,5585
18508,245.75,9963
18509,245.71,13775
18510,245.69,8122
18511,245.62,14111
18512,245.58,12170
18513,245.39,8603
18514,245.28,2250
18515,244.97,8458
18516,244.95,18125
18517,244.8,6657
18518,244.28,18895
18519,244.19,1897
18520,243.99,7593
18521,243.8,2500
18522,243.73,6309
18523,243.66,18164
18524,243.42,10996
18525,243.25,6228
18526,243.19,7188
18527,243.15,13128
18528,243.01,5874
18529,242.96,677
18530,242.93,17718
18531,242.87,8056
18532,242.81,1514
18533,242.61,11448
18534,242.42,9839
18535,242.15,12398
18536,241.97,8354
18537,241.78,14608
18538,241.77,11600
18539,241.48,6891
18540,241.45,8638
18541,241.36,8375
18542,241.27,6955
18543,241.26,15971
18544,241.25,12021
18545,241.19,8353
18546,241.18,7576
18547,241.09,3045
18548,241.09,11960
18549,240.95,10054
18550,240.54,1321
18551,240.34,6724
18552,240.1,1562
18553,239.98,1683
18554,239.83,8824
18555,239.56,14971
18556,239.43,12143
18557,239.32,10244
18558,239.24,5959
18559,239.18,1733
18560,239.1,89
18561,239.05,11560
18562,238.94,1607
18563,238.88,13885
18564,238.83,3698
18565,238.74,17120
18566,238.72,8481
18567,238.72,17105
18568,238.62,13043
18569,238.54,18777
18570,238.12,4501
18571,238.05,16000
18572,237.99,17931
18573,237.94,6114
18574,237.91,11257
18575,237.84,15778
18576,237.8,15731
18577,237.51,15587
18578,237.31,16900
18579,236.96,3949
18580,236.69,15932
18581,236.6,5405
18582,236.49,15212
18583,236.35,13728
18584,236.26,5378
18585,236.19,18455
18586,236.02,4620
18587,235.45,1202
18588,235.25,5825
18589,235.24,17295
18590,235.07,4863
18591,235.04,7762
18592,235.03,12928
18593,234.78,16837
18594,234.68,10012
18595,234.53,4655
18596,234.47,12816
18597,234.25,12969
18598,233.87,10759
18599,233.73,557
18600,233.4,1006
18601,233.12,12253
18602,233.12,18149
18603,232.94,2098
18604,232.85,7343
18605,232.74,386
18606,232.43,4508
18607,232.41,16423
18608,232.35,8379
18609,232.12,6043
18610,231.97,6615
18611,231.93,5078
18612,231.91,1131
